room_id	uids	title	location	region	region_src	area	area_src	status	event	sense	doors
193	13100079	[Ta'Illistim, Fraendel Court]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
194	13100078	[Ta'Illistim, Fraendel Court]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
195	13100077	[Ta'Illistim, Fraendel Court]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
196	13101018	[Ta'Illistim, BriarStone Court]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
197		[Cairnfang Manor, Pond]	Solhaven	Solhaven / Vornavis	inferred			live		outdoor	1
198		[Cairnfang Manor, Foyer]	Solhaven	Solhaven / Vornavis	inferred			live		indoor	4
199	4740004	[Azure Anemone Table]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	0
200	13101011	[Ta'Illistim, Shorchar Wey]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
201	13101010	[Ta'Illistim, Baeialin Court]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
202	13107407	[Wagon Table]	the Moonglae Inn	Ta'Illistim	mapdb	the Moonglae Inn	mapdb location	live		indoor	0
203	13101020	[Ta'Illistim, Moonglae Var]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
204	13101037	[Ta'Illistim, Moonglae Var]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
205	13101021	[Ta'Illistim, Weyr Var]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
206	13101031	[Ta'Illistim, Weyr Var]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
207	13101032	[Ta'Illistim, Weyr Var]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
208	13101016	[Ta'Illistim, BriarStone Court]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
209	13100096	[Ta'Illistim, Glimaer Wey]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
210	13100097	[Ta'Illistim, Glimaer Wey]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	1
211	13100085	[Ta'Illistim, Glimaer Wey]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
212	13100092	[Ta'Illistim, Greyar Wey]	Ta'Illistim	Ta'Illistim	mapdb	taillistim-town	official layout	live		outdoor	0
213	9034	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	0
214	9033	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	0
215	9032	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	0
216	9031	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	0
217	9028	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	0
218	9029	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	1
219	9030	[Lower Dragonsclaw, Forest]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	2
220	9008	[Wehnimer's, Exterior]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	1
221	9004	[Wehnimer's, Outside Gate]	the Lower Dragonsclaw	Wehnimer's Landing	mapdb	wehnimers-landing-outside-gates	official layout	live		outdoor	3
222	397001	[A Quiet Path]	Wehnimer's Landing			wehnimers-landing-outside-gates	official layout	live		outdoor	3
223	7000	[Wehnimer's, Land's End Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	5
224	7001	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
225	7002	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
226	7041	[Wehnimer's, Talon St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
227	7044	[Town Square, Northwest]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
228	7120	[Town Square Central]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
229	7048	[Town Square, East]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
230	7062	[Wehnimer's, Penna St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
231	7063	[Wehnimer's, Cheridin Ave.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
232	7073	[Wehnimer's, Cheridin Ave.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
233	7084	[Wehnimer's, Cheridin Ave.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
234	7085	[Wehnimer's, Erebor Square]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	4
235	7086	[Wehnimer's, Erebor Square]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
236	7301	[Wehnimer's, Erebor Square]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
237	7080	[Wehnimer's, Wisraith Lane]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
238	7082	[Wehnimer's, Wisraith Lane]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
239	7076	[Wehnimer's, Riverwind St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
240	7077	[Wehnimer's, Riverwind St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
241	7078	[Wehnimer's, Banker's Square]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
242	7072	[Wehnimer's, Dragonsclaw Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
243	7069	[Wehnimer's, Dragonsclaw Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
244	7061	[Wehnimer's, Dragonsclaw Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
245	7057	[Wehnimer's, Atropa St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
246	7029	[Wehnimer's, Locksmehr Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
247	7030	[Wehnimer's, Locksmehr Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
248	7031	[Wehnimer's, Locksmehr Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
249	7032	[Wehnimer's, Bay's Watch West]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
250	7111	[Wehnimer's, North Dock]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	4
251	7028	[Wehnimer's, Locksmehr Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
252	7026	[Wehnimer's, West Crossing]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
253	7079	[Wehnimer's, Riverwind St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
254	7025	[Wehnimer's, Locksmehr Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
255	7083	[Wehnimer's, Dragonsclaw Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
256	103009	[House Phoenix, Entry Court]	Wehnimer's Landing	Wehnimer's Landing	inferred	wehnimers-landing-town	official layout	live		outdoor	2
257	7087	[Wehnimer's, Beolost Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
258	7091	[Wehnimer's, Airioch Lane]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
259	7064	[Wehnimer's, Cheridin Ave.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
260	7065	[Wehnimer's, Lyon Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
261	7058	[Wehnimer's, Mikhail St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
262	7053	[Wehnimer's, Valeria St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
263	7054	[Wehnimer's, Valeria St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
264	7075	[Wehnimer's, Dagmar Lane]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
265	7036	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
266	7035	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
267	7034	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
268	7033	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
269	7107	[Wehnimer's, Taarna Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
270	7027	[Wehnimer's, Stormarm St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
271	7055	[Wehnimer's, Stormarm St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
272	7059	[Wehnimer's, Stormarm St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
273	7066	[Wehnimer's, Lyon Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
274	107100	[House Brigatta, Lane]	Wehnimer's Landing			wehnimers-landing-town	official layout	live		outdoor	2
275	7070	[Wehnimer's, Lyon Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
276	7047	[Town Square, Northeast]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
277	7051	[Wehnimer's, Valeria St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
278	7052	[Wehnimer's, The Mews]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
279	7074	[Wehnimer's, The Mews]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
280	7038	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
281	7037	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
282	7049	[Town Square, Southeast]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
283	7050	[Wehnimer's, Parsnips St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
284	7046	[Town Square, Southwest]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
285	7045	[Town Square, West]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
286	7040	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
287	7039	[Wehnimer's, North Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
288	7355	[Town Square, Small Park]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
289	7043	[Wehnimer's, Sindar Lane]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
290	7007	[Wehnimer's, West Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
291	7006	[Wehnimer's, West Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
292	7005	[Wehnimer's, West Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
293	7004	[Wehnimer's, West Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	4
294	7003	[Wehnimer's, West Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	3
295	7042	[Wehnimer's, Winter St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
296	7008	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
297	7356	[Town Square, South Alley]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
298	7009	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
299	7010	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
300	7011	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
301	7012	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
302	7090	[Wehnimer's, Airioch Lane]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
303	7013	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
304	7014	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
305	7015	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
306	7092	[Wehnimer's, Dragonsclaw Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
307	7089	[Wehnimer's, Dragonsclaw Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
308	7016	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
309	7017	[Wehnimer's, South Ring Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
310	7024	[Wehnimer's, Locksmehr Way]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
311	7023	[Wehnimer's, Shanty Town]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
312	7020	[Wehnimer's, Shanty Town]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
313	7021	[Wehnimer's, Boatyard]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
314	7019	[Wehnimer's, Shanty Town]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
315	7018	[Wehnimer's, Shanty Town]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
316	7022	[Wehnimer's, Boatyard]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
317	7088	[Wehnimer's, Beolost Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
318	7354	[Town Square, Garden Niche]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
319	7071	[Wehnimer's, Stormarm St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
320	7067	[Wehnimer's, Stormarm St.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
321	7060	[Wehnimer's, Taarna Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
322	7056	[Wehnimer's, Taarna Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
323	7068	[Wehnimer's, Lanthar Rd.]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
324	7081	[Wehnimer's, Cul-de-Sac]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
325	1028	[Herbalist's, Dispensary]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		indoor	2
326	7093	[Wehnimer's, Bridge]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	2
327	7094	[Wehnimer's, East Crossing]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
328	7095	[Wehnimer's, River Ramble]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
329	7100	[Wehnimer's, River Ramble]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	0
330	7101	[Wehnimer's, River Ramble]	the town of Wehnimer's Landing	Wehnimer's Landing	mapdb	wehnimers-landing-town	official layout	live		outdoor	1
